PrivacyBadger,https://d.tube/,45.777056503295896,0.0,0.8406314373016357
PrivacyBadger,https://www.hulu.com/welcome,23.18403081893921,22.1,1.5928413152694703
PrivacyBadger,http://ll-appserver.veoh.com/,2.9875837326049806,2.0,10.013762760162354
PrivacyBadger,https://vimeo.com/,28.44470624923706,15.1,2.592004489898682
PrivacyBadger,http://www.metacafe.com/,6.743066883087158,5.0,1.0545728921890258
PrivacyBadger,https://www.dailymotion.com/us,56.00348682403565,20.9,1.3710361480712892
PrivacyBadger,https://www.vevo.com/,16.12205457687378,7.0,6.836624670028686
PrivacyBadger,https://www.sonycrackle.com/,22.946661758422852,20.0,0.5656919240951538
PrivacyBadger,https://9gag.com/video,23.91487808227539,11.9,2.6872259378433228
PrivacyBadger,https://www.popcornflix.com/pages/discover/d/movies,28.91299362182617,12.1,2.0127841234207153
PrivacyBadger,https://www.vudu.com/,35.21818923950195,11.2,0.9645135879516602
PrivacyBadger,https://www.snagfilms.com/,15.398232460021973,3.0,1.3608347177505493
PrivacyBadger,https://pluto.tv/live-tv/naruto,51.58953590393067,5.0,1.0414810180664062
PrivacyBadger,https://tubitv.com/home,22.668101692199706,5.9,1.9841226816177369
PrivacyBadger,https://www8.9anime.vip/,13.395245933532715,15.0,2.052749252319336
PrivacyBadger,https://search.chia-anime.com/,16.651852893829346,9.2,3.1321196794509887
PrivacyBadger,https://www.ted.com/talks,13.765222358703614,3.0,0.9763282775878906
PrivacyBadger,https://www.twitch.tv/,51.05763664245605,10.2,1.428547739982605
uBlockOrigin,https://www.youtube.com,42.50360975265503,3.0,2.108011031150818
uBlockOrigin,https://www.amazon.com/Prime-Video,2.7711246490478514,0.0,0.29685029983520506
uBlockOrigin,https://d.tube/,46.06595783233642,0.0,0.8132964611053467
uBlockOrigin,https://www.hulu.com/welcome,21.118900871276857,24.1,1.1370418787002563
uBlockOrigin,http://ll-appserver.veoh.com/,4.606153297424316,6.0,10.0119300365448
uBlockOrigin,https://vimeo.com/,22.32666187286377,30.1,2.7120485305786133
uBlockOrigin,http://www.metacafe.com/,6.633328437805176,7.0,1.2719550609588623
uBlockOrigin,https://www.dailymotion.com/us,46.48967037200928,11.1,1.112578535079956
uBlockOrigin,https://www.vevo.com/,15.815331268310548,17.0,6.965196824073791
uBlockOrigin,https://www.sonycrackle.com/,17.25712070465088,12.5,0.6334956407546997
uBlockOrigin,https://9gag.com/video,19.40516014099121,14.0,1.9140633344650269
uBlockOrigin,https://www.popcornflix.com/pages/discover/d/movies,26.548793506622314,6.0,1.2142506122589112
uBlockOrigin,https://www.vudu.com/,31.68587589263916,9.0,0.6974016904830933
uBlockOrigin,https://www.snagfilms.com/,15.519058132171631,3.0,1.3219668388366699
uBlockOrigin,https://pluto.tv/live-tv/naruto,51.18240184783936,3.0,1.0003172159194946
uBlockOrigin,https://tubitv.com/home,21.341127395629883,5.0,1.9307209491729735
uBlockOrigin,https://www8.9anime.vip/,7.088613891601563,7.0,1.1081785678863525
uBlockOrigin,https://search.chia-anime.com/,10.250661373138428,8.0,2.510424542427063
uBlockOrigin,https://www.ted.com/talks,14.18824224472046,3.0,0.9850045204162597
uBlockOrigin,https://www.twitch.tv/,46.488544654846194,17.0,1.5293260574340821
